LOCATION;INDICATOR;SUBJECT;MEASURE;FREQUENCY;TIME;Value;Flag Codes
LUX;GDP;TOT;USD_CAP;A;1994;3747056032;E
LUX;GDP;TOT;USD_CAP;A;1995;38264055484;
LUX;GDP;TOT;USD_CAP;A;1996;39698631118;
LUX;GDP;TOT;USD_CAP;A;1997;42445028526;
LUX;GDP;TOT;USD_CAP;A;1998;44216958269;
LUX;GDP;TOT;USD_CAP;A;1999;4974496918;
LUX;GDP;TOT;USD_CAP;A;2000;55042757729;
LUX;GDP;TOT;USD_CAP;A;2001;56093167605;
LUX;GDP;TOT;USD_CAP;A;2002;58513393595;
LUX;GDP;TOT;USD_CAP;A;2003;60115443332;
LUX;GDP;TOT;USD_CAP;A;2004;64634098463;
LUX;GDP;TOT;USD_CAP;A;2005;68707781706;
LUX;GDP;TOT;USD_CAP;A;2006;78825366846;
LUX;GDP;TOT;USD_CAP;A;2007;8499547876;
LUX;GDP;TOT;USD_CAP;A;2008;90863784075;
LUX;GDP;TOT;USD_CAP;A;2009;86800873477;
LUX;GDP;TOT;USD_CAP;A;2010;90252977242;
LUX;GDP;TOT;USD_CAP;A;2011;94278922851;
LUX;GDP;TOT;USD_CAP;A;2012;96535745828;
LUX;GDP;TOT;USD_CAP;A;2013;1,00561E+11;
LUX;GDP;TOT;USD_CAP;A;2014;1,04918E+11;
LUX;GDP;TOT;USD_CAP;A;2015;1,07898E+11;
LUX;GDP;TOT;USD_CAP;A;2016;1,12955E+11;
LUX;GDP;TOT;USD_CAP;A;2017;1,14863E+11;
LUX;GDP;TOT;USD_CAP;A;2018;1,16335E+11;
LUX;GDP;TOT;USD_CAP;A;2019;1,19253E+11;
LUX;GDP;TOT;USD_CAP;A;2020;1,19883E+11;
LUX;GDP;TOT;USD_CAP;A;2021;1,31311E+11;
LUX;GDP;TOT;USD_CAP;A;2022;1,43394E+11;P
MEX;GDP;TOT;USD_CAP;A;1994;8736564824;
MEX;GDP;TOT;USD_CAP;A;1995;8231658739;
MEX;GDP;TOT;USD_CAP;A;1996;8820661494;
MEX;GDP;TOT;USD_CAP;A;1997;9456139259;
MEX;GDP;TOT;USD_CAP;A;1998;9925675065;
MEX;GDP;TOT;USD_CAP;A;1999;10216053137;
MEX;GDP;TOT;USD_CAP;A;2000;10870092123;
MEX;GDP;TOT;USD_CAP;A;2001;10937137897;
MEX;GDP;TOT;USD_CAP;A;2002;10999980338;
MEX;GDP;TOT;USD_CAP;A;2003;11308492366;
MEX;GDP;TOT;USD_CAP;A;2004;11926995989;
MEX;GDP;TOT;USD_CAP;A;2005;12521726831;
MEX;GDP;TOT;USD_CAP;A;2006;13703791516;
MEX;GDP;TOT;USD_CAP;A;2007;14215817736;
MEX;GDP;TOT;USD_CAP;A;2008;14859233988;
MEX;GDP;TOT;USD_CAP;A;2009;14497970039;
MEX;GDP;TOT;USD_CAP;A;2010;15228501123;
MEX;GDP;TOT;USD_CAP;A;2011;16521774435;
MEX;GDP;TOT;USD_CAP;A;2012;17195057014;
MEX;GDP;TOT;USD_CAP;A;2013;17437042083;
MEX;GDP;TOT;USD_CAP;A;2014;18153351036;
MEX;GDP;TOT;USD_CAP;A;2015;18430218897;
MEX;GDP;TOT;USD_CAP;A;2016;19791259772;
MEX;GDP;TOT;USD_CAP;A;2017;20201856549;
MEX;GDP;TOT;USD_CAP;A;2018;20561246895;
MEX;GDP;TOT;USD_CAP;A;2019;20244557477;
MEX;GDP;TOT;USD_CAP;A;2020;18465575374;P
MEX;GDP;TOT;USD_CAP;A;2021;19438782132;P
MEX;GDP;TOT;USD_CAP;A;2022;2093071573;E
NLD;GDP;TOT;USD_CAP;A;1994;2238536949;E
NLD;GDP;TOT;USD_CAP;A;1995;23446992702;
NLD;GDP;TOT;USD_CAP;A;1996;24516321498;
NLD;GDP;TOT;USD_CAP;A;1997;26016402029;
NLD;GDP;TOT;USD_CAP;A;1998;27709973769;
NLD;GDP;TOT;USD_CAP;A;1999;29268685491;
NLD;GDP;TOT;USD_CAP;A;2000;31875989055;
NLD;GDP;TOT;USD_CAP;A;2001;33186914167;
NLD;GDP;TOT;USD_CAP;A;2002;34447053372;
NLD;GDP;TOT;USD_CAP;A;2003;34151984046;
NLD;GDP;TOT;USD_CAP;A;2004;3580949984;
NLD;GDP;TOT;USD_CAP;A;2005;37625252435;
NLD;GDP;TOT;USD_CAP;A;2006;41011393578;
NLD;GDP;TOT;USD_CAP;A;2007;43943909747;
NLD;GDP;TOT;USD_CAP;A;2008;46419042594;
NLD;GDP;TOT;USD_CAP;A;2009;44558440255;
NLD;GDP;TOT;USD_CAP;A;2010;45042666206;
NLD;GDP;TOT;USD_CAP;A;2011;46599227659;
NLD;GDP;TOT;USD_CAP;A;2012;47271968226;
NLD;GDP;TOT;USD_CAP;A;2013;49242786711;
NLD;GDP;TOT;USD_CAP;A;2014;49233230349;
NLD;GDP;TOT;USD_CAP;A;2015;50288352815;
NLD;GDP;TOT;USD_CAP;A;2016;52289404292;
NLD;GDP;TOT;USD_CAP;A;2017;5508958143;
NLD;GDP;TOT;USD_CAP;A;2018;57825399708;
NLD;GDP;TOT;USD_CAP;A;2019;602079957;
NLD;GDP;TOT;USD_CAP;A;2020;59821266235;P
NLD;GDP;TOT;USD_CAP;A;2021;63369162705;P
NLD;GDP;TOT;USD_CAP;A;2022;70966057612;P
NZL;GDP;TOT;USD_CAP;A;1994;16979530269;
NZL;GDP;TOT;USD_CAP;A;1995;17794738286;
NZL;GDP;TOT;USD_CAP;A;1996;18361651551;
NZL;GDP;TOT;USD_CAP;A;1997;19070601713;
NZL;GDP;TOT;USD_CAP;A;1998;19284721024;
NZL;GDP;TOT;USD_CAP;A;1999;20537595625;
NZL;GDP;TOT;USD_CAP;A;2000;2145917077;
NZL;GDP;TOT;USD_CAP;A;2001;22416669949;
NZL;GDP;TOT;USD_CAP;A;2002;23180064981;
NZL;GDP;TOT;USD_CAP;A;2003;23885100687;
NZL;GDP;TOT;USD_CAP;A;2004;25018845662;
NZL;GDP;TOT;USD_CAP;A;2005;25590127446;
NZL;GDP;TOT;USD_CAP;A;2006;27652794356;
NZL;GDP;TOT;USD_CAP;A;2007;29252862789;
NZL;GDP;TOT;USD_CAP;A;2008;29748931565;
NZL;GDP;TOT;USD_CAP;A;2009;30570163361;
NZL;GDP;TOT;USD_CAP;A;2010;3113814575;
NZL;GDP;TOT;USD_CAP;A;2011;32638103325;
NZL;GDP;TOT;USD_CAP;A;2012;3291691304;
NZL;GDP;TOT;USD_CAP;A;2013;36084865782;
NZL;GDP;TOT;USD_CAP;A;2014;37084794142;
NZL;GDP;TOT;USD_CAP;A;2015;37246951138;
NZL;GDP;TOT;USD_CAP;A;2016;39696946073;
NZL;GDP;TOT;USD_CAP;A;2017;41994487818;
NZL;GDP;TOT;USD_CAP;A;2018;42320906448;
NZL;GDP;TOT;USD_CAP;A;2019;45518307468;
NZL;GDP;TOT;USD_CAP;A;2020;45457178769;
NZL;GDP;TOT;USD_CAP;A;2021;47981692244;
NZL;GDP;TOT;USD_CAP;A;2022;52241675824;E
NOR;GDP;TOT;USD_CAP;A;1994;23026472633;
NOR;GDP;TOT;USD_CAP;A;1995;24362694577;
NOR;GDP;TOT;USD_CAP;A;1996;26827754488;
NOR;GDP;TOT;USD_CAP;A;1997;28609607256;
NOR;GDP;TOT;USD_CAP;A;1998;28202236134;
NOR;GDP;TOT;USD_CAP;A;1999;30573137341;
NOR;GDP;TOT;USD_CAP;A;2000;3698865878;
NOR;GDP;TOT;USD_CAP;A;2001;37827470761;
NOR;GDP;TOT;USD_CAP;A;2002;38057575494;
NOR;GDP;TOT;USD_CAP;A;2003;38683295646;
NOR;GDP;TOT;USD_CAP;A;2004;42671129526;
NOR;GDP;TOT;USD_CAP;A;2005;47969885364;
NOR;GDP;TOT;USD_CAP;A;2006;54362236354;
NOR;GDP;TOT;USD_CAP;A;2007;56177479845;
NOR;GDP;TOT;USD_CAP;A;2008;62075513764;
NOR;GDP;TOT;USD_CAP;A;2009;55617679797;
NOR;GDP;TOT;USD_CAP;A;2010;58229713025;
NOR;GDP;TOT;USD_CAP;A;2011;6246120278;
NOR;GDP;TOT;USD_CAP;A;2012;65768753269;
NOR;GDP;TOT;USD_CAP;A;2013;67372928181;
NOR;GDP;TOT;USD_CAP;A;2014;66335459647;
NOR;GDP;TOT;USD_CAP;A;2015;60721583813;
NOR;GDP;TOT;USD_CAP;A;2016;59263430471;
NOR;GDP;TOT;USD_CAP;A;2017;64589163172;
NOR;GDP;TOT;USD_CAP;A;2018;70252735449;
NOR;GDP;TOT;USD_CAP;A;2019;6991501766;
NOR;GDP;TOT;USD_CAP;A;2020;65135920669;
NOR;GDP;TOT;USD_CAP;A;2021;81871642989;
NOR;GDP;TOT;USD_CAP;A;2022;95026796239;
POL;GDP;TOT;USD_CAP;A;1994;7101438382;E
POL;GDP;TOT;USD_CAP;A;1995;7749823854;
POL;GDP;TOT;USD_CAP;A;1996;8350588468;
POL;GDP;TOT;USD_CAP;A;1997;9020076691;
POL;GDP;TOT;USD_CAP;A;1998;9582019738;
POL;GDP;TOT;USD_CAP;A;1999;1014329528;
POL;GDP;TOT;USD_CAP;A;2000;10674914757;
POL;GDP;TOT;USD_CAP;A;2001;11120999556;
POL;GDP;TOT;USD_CAP;A;2002;11803761357;
POL;GDP;TOT;USD_CAP;A;2003;12292161883;
POL;GDP;TOT;USD_CAP;A;2004;13354532874;
POL;GDP;TOT;USD_CAP;A;2005;13898413011;
POL;GDP;TOT;USD_CAP;A;2006;15155041822;
POL;GDP;TOT;USD_CAP;A;2007;16806970491;
POL;GDP;TOT;USD_CAP;A;2008;18308038986;
POL;GDP;TOT;USD_CAP;A;2009;19074444446;
POL;GDP;TOT;USD_CAP;A;2010;20632568496;
POL;GDP;TOT;USD_CAP;A;2011;22386227115;
POL;GDP;TOT;USD_CAP;A;2012;23300922905;
POL;GDP;TOT;USD_CAP;A;2013;24028186721;
POL;GDP;TOT;USD_CAP;A;2014;25005655694;
POL;GDP;TOT;USD_CAP;A;2015;26495814917;
POL;GDP;TOT;USD_CAP;A;2016;27830927735;
POL;GDP;TOT;USD_CAP;A;2017;29609446369;
POL;GDP;TOT;USD_CAP;A;2018;31662210541;
POL;GDP;TOT;USD_CAP;A;2019;34592873746;
POL;GDP;TOT;USD_CAP;A;2020;348968226;
POL;GDP;TOT;USD_CAP;A;2021;37825969449;
POL;GDP;TOT;USD_CAP;A;2022;43605589759;B
PRT;GDP;TOT;USD_CAP;A;1994;13570077182;E
PRT;GDP;TOT;USD_CAP;A;1995;14407066402;
PRT;GDP;TOT;USD_CAP;A;1996;1492173824;
PRT;GDP;TOT;USD_CAP;A;1997;15788630619;
PRT;GDP;TOT;USD_CAP;A;1998;16687438971;
PRT;GDP;TOT;USD_CAP;A;1999;17718199563;
PRT;GDP;TOT;USD_CAP;A;2000;1888030375;
PRT;GDP;TOT;USD_CAP;A;2001;19528689533;
PRT;GDP;TOT;USD_CAP;A;2002;20356721555;
PRT;GDP;TOT;USD_CAP;A;2003;2085218351;
PRT;GDP;TOT;USD_CAP;A;2004;21477874489;
PRT;GDP;TOT;USD_CAP;A;2005;22725351606;
PRT;GDP;TOT;USD_CAP;A;2006;24681096076;
PRT;GDP;TOT;USD_CAP;A;2007;25736276906;
PRT;GDP;TOT;USD_CAP;A;2008;26665771577;
PRT;GDP;TOT;USD_CAP;A;2009;26459287172;
PRT;GDP;TOT;USD_CAP;A;2010;27260554162;
PRT;GDP;TOT;USD_CAP;A;2011;2676942769;
PRT;GDP;TOT;USD_CAP;A;2012;26438140472;
PRT;GDP;TOT;USD_CAP;A;2013;27936006299;
PRT;GDP;TOT;USD_CAP;A;2014;28742313125;
PRT;GDP;TOT;USD_CAP;A;2015;29660845901;
PRT;GDP;TOT;USD_CAP;A;2016;31607610185;
PRT;GDP;TOT;USD_CAP;A;2017;3304470015;
PRT;GDP;TOT;USD_CAP;A;2018;3492861899;
PRT;GDP;TOT;USD_CAP;A;2019;37299182306;
PRT;GDP;TOT;USD_CAP;A;2020;3495561156;
PRT;GDP;TOT;USD_CAP;A;2021;36770297858;P
PRT;GDP;TOT;USD_CAP;A;2022;42341460754;P
SVK;GDP;TOT;USD_CAP;A;1994;8071649735;E
SVK;GDP;TOT;USD_CAP;A;1995;8695696416;
SVK;GDP;TOT;USD_CAP;A;1996;9406977202;
SVK;GDP;TOT;USD_CAP;A;1997;10085768534;
SVK;GDP;TOT;USD_CAP;A;1998;10622627325;
SVK;GDP;TOT;USD_CAP;A;1999;10714989611;
SVK;GDP;TOT;USD_CAP;A;2000;1135350553;
SVK;GDP;TOT;USD_CAP;A;2001;12386833868;
SVK;GDP;TOT;USD_CAP;A;2002;13307878099;
SVK;GDP;TOT;USD_CAP;A;2003;14166120035;
SVK;GDP;TOT;USD_CAP;A;2004;15197889535;
SVK;GDP;TOT;USD_CAP;A;2005;16595261602;
SVK;GDP;TOT;USD_CAP;A;2006;18850138473;
SVK;GDP;TOT;USD_CAP;A;2007;21138750634;
SVK;GDP;TOT;USD_CAP;A;2008;23608977522;
SVK;GDP;TOT;USD_CAP;A;2009;2294725335;
SVK;GDP;TOT;USD_CAP;A;2010;25221414441;
SVK;GDP;TOT;USD_CAP;A;2011;26260184756;
SVK;GDP;TOT;USD_CAP;A;2012;27000730262;
SVK;GDP;TOT;USD_CAP;A;2013;28021090416;
SVK;GDP;TOT;USD_CAP;A;2014;29029587681;
SVK;GDP;TOT;USD_CAP;A;2015;30062179649;
SVK;GDP;TOT;USD_CAP;A;2016;2973753009;
SVK;GDP;TOT;USD_CAP;A;2017;30147015977;
SVK;GDP;TOT;USD_CAP;A;2018;31374187996;
SVK;GDP;TOT;USD_CAP;A;2019;33462069969;
SVK;GDP;TOT;USD_CAP;A;2020;32902023587;
SVK;GDP;TOT;USD_CAP;A;2021;33950002255;
SVK;GDP;TOT;USD_CAP;A;2022;36704186829;
ESP;GDP;TOT;USD_CAP;A;1994;15550196517;E
ESP;GDP;TOT;USD_CAP;A;1995;1629047236;
ESP;GDP;TOT;USD_CAP;A;1996;16982180204;
ESP;GDP;TOT;USD_CAP;A;1997;17916032165;
ESP;GDP;TOT;USD_CAP;A;1998;19101544588;
ESP;GDP;TOT;USD_CAP;A;1999;19962792109;
ESP;GDP;TOT;USD_CAP;A;2000;21595594901;
ESP;GDP;TOT;USD_CAP;A;2001;23001078439;
ESP;GDP;TOT;USD_CAP;A;2002;2437632871;
ESP;GDP;TOT;USD_CAP;A;2003;2504228983;
ESP;GDP;TOT;USD_CAP;A;2004;26182039287;
ESP;GDP;TOT;USD_CAP;A;2005;27600937175;
ESP;GDP;TOT;USD_CAP;A;2006;30743713954;
ESP;GDP;TOT;USD_CAP;A;2007;32467040986;
ESP;GDP;TOT;USD_CAP;A;2008;33242245427;
ESP;GDP;TOT;USD_CAP;A;2009;32089527557;
ESP;GDP;TOT;USD_CAP;A;2010;31690887692;
ESP;GDP;TOT;USD_CAP;A;2011;31872363088;
ESP;GDP;TOT;USD_CAP;A;2012;31724785352;
ESP;GDP;TOT;USD_CAP;A;2013;32463123679;
ESP;GDP;TOT;USD_CAP;A;2014;33558976673;
ESP;GDP;TOT;USD_CAP;A;2015;34945481614;
ESP;GDP;TOT;USD_CAP;A;2016;3733306491;
ESP;GDP;TOT;USD_CAP;A;2017;39601479631;
ESP;GDP;TOT;USD_CAP;A;2018;40776768298;
ESP;GDP;TOT;USD_CAP;A;2019;43135741954;
ESP;GDP;TOT;USD_CAP;A;2020;37996030376;P
ESP;GDP;TOT;USD_CAP;A;2021;40734338665;P
ESP;GDP;TOT;USD_CAP;A;2022;46747557086;P
SWE;GDP;TOT;USD_CAP;A;1994;21890359829;
SWE;GDP;TOT;USD_CAP;A;1995;23107289788;
SWE;GDP;TOT;USD_CAP;A;1996;23934105538;
SWE;GDP;TOT;USD_CAP;A;1997;24805660052;
SWE;GDP;TOT;USD_CAP;A;1998;25888362392;
SWE;GDP;TOT;USD_CAP;A;1999;27471476497;
SWE;GDP;TOT;USD_CAP;A;2000;29624021363;
SWE;GDP;TOT;USD_CAP;A;2001;29933209602;
SWE;GDP;TOT;USD_CAP;A;2002;30926361002;
SWE;GDP;TOT;USD_CAP;A;2003;31816571723;
SWE;GDP;TOT;USD_CAP;A;2004;33858921497;
SWE;GDP;TOT;USD_CAP;A;2005;34244359285;
SWE;GDP;TOT;USD_CAP;A;2006;37727725135;
SWE;GDP;TOT;USD_CAP;A;2007;40910324397;
SWE;GDP;TOT;USD_CAP;A;2008;42158296425;
SWE;GDP;TOT;USD_CAP;A;2009;40279878892;
SWE;GDP;TOT;USD_CAP;A;2010;42221760198;
SWE;GDP;TOT;USD_CAP;A;2011;44608584887;
SWE;GDP;TOT;USD_CAP;A;2012;45432431014;
SWE;GDP;TOT;USD_CAP;A;2013;46312397402;
SWE;GDP;TOT;USD_CAP;A;2014;47184673173;
SWE;GDP;TOT;USD_CAP;A;2015;49103131953;
SWE;GDP;TOT;USD_CAP;A;2016;5043025079;
SWE;GDP;TOT;USD_CAP;A;2017;5194795578;
SWE;GDP;TOT;USD_CAP;A;2018;53521635778;
SWE;GDP;TOT;USD_CAP;A;2019;56404297122;
SWE;GDP;TOT;USD_CAP;A;2020;56140551353;
SWE;GDP;TOT;USD_CAP;A;2021;60126822079;
SWE;GDP;TOT;USD_CAP;A;2022;65209039958;
CHE;GDP;TOT;USD_CAP;A;1994;30081756285;
CHE;GDP;TOT;USD_CAP;A;1995;30586359996;
CHE;GDP;TOT;USD_CAP;A;1996;31242609525;
CHE;GDP;TOT;USD_CAP;A;1997;3244080253;
CHE;GDP;TOT;USD_CAP;A;1998;33543644646;
CHE;GDP;TOT;USD_CAP;A;1999;34401809168;
CHE;GDP;TOT;USD_CAP;A;2000;36351765418;
CHE;GDP;TOT;USD_CAP;A;2001;37514754782;
CHE;GDP;TOT;USD_CAP;A;2002;38410604089;
CHE;GDP;TOT;USD_CAP;A;2003;38448713551;
CHE;GDP;TOT;USD_CAP;A;2004;39884900157;
CHE;GDP;TOT;USD_CAP;A;2005;41244643767;
CHE;GDP;TOT;USD_CAP;A;2006;45963055317;
CHE;GDP;TOT;USD_CAP;A;2007;50584577372;
CHE;GDP;TOT;USD_CAP;A;2008;53498013101;
CHE;GDP;TOT;USD_CAP;A;2009;52732723576;
CHE;GDP;TOT;USD_CAP;A;2010;54349191874;
CHE;GDP;TOT;USD_CAP;A;2011;5749356602;
CHE;GDP;TOT;USD_CAP;A;2012;59440934085;
CHE;GDP;TOT;USD_CAP;A;2013;61656490978;
CHE;GDP;TOT;USD_CAP;A;2014;63417043081;
CHE;GDP;TOT;USD_CAP;A;2015;65265050827;
CHE;GDP;TOT;USD_CAP;A;2016;67350735189;
CHE;GDP;TOT;USD_CAP;A;2017;68193502958;
CHE;GDP;TOT;USD_CAP;A;2018;7068884449;
CHE;GDP;TOT;USD_CAP;A;2019;7266872555;
CHE;GDP;TOT;USD_CAP;A;2020;70810837738;
CHE;GDP;TOT;USD_CAP;A;2021;75969787471;
CHE;GDP;TOT;USD_CAP;A;2022;82389515916;
TUR;GDP;TOT;USD_CAP;A;1994;9383676082;E
TUR;GDP;TOT;USD_CAP;A;1995;10111461686;E
TUR;GDP;TOT;USD_CAP;A;1996;10831941802;E
TUR;GDP;TOT;USD_CAP;A;1997;11650893985;E
TUR;GDP;TOT;USD_CAP;A;1998;8937587566;
TUR;GDP;TOT;USD_CAP;A;1999;8625279388;
TUR;GDP;TOT;USD_CAP;A;2000;9476598346;
TUR;GDP;TOT;USD_CAP;A;2001;9143328196;
TUR;GDP;TOT;USD_CAP;A;2002;9279072677;
TUR;GDP;TOT;USD_CAP;A;2003;9597936618;
TUR;GDP;TOT;USD_CAP;A;2004;10884319337;
TUR;GDP;TOT;USD_CAP;A;2005;11910606724;
TUR;GDP;TOT;USD_CAP;A;2006;13640767727;
TUR;GDP;TOT;USD_CAP;A;2007;14864955058;
TUR;GDP;TOT;USD_CAP;A;2008;16038231645;
TUR;GDP;TOT;USD_CAP;A;2009;15442774202;
TUR;GDP;TOT;USD_CAP;A;2010;17345833613;
TUR;GDP;TOT;USD_CAP;A;2011;19590858369;
TUR;GDP;TOT;USD_CAP;A;2012;20627440729;
TUR;GDP;TOT;USD_CAP;A;2013;22373136543;
TUR;GDP;TOT;USD_CAP;A;2014;24104984583;
TUR;GDP;TOT;USD_CAP;A;2015;25855912681;
TUR;GDP;TOT;USD_CAP;A;2016;26695909373;
TUR;GDP;TOT;USD_CAP;A;2017;28193061398;
TUR;GDP;TOT;USD_CAP;A;2018;28281473275;
TUR;GDP;TOT;USD_CAP;A;2019;28011322789;
TUR;GDP;TOT;USD_CAP;A;2020;27973899303;
TUR;GDP;TOT;USD_CAP;A;2021;30679506593;
TUR;GDP;TOT;USD_CAP;A;2022;34945495353;E
GBR;GDP;TOT;USD_CAP;A;1994;19756540612;
GBR;GDP;TOT;USD_CAP;A;1995;20623376945;
GBR;GDP;TOT;USD_CAP;A;1996;21977728879;
GBR;GDP;TOT;USD_CAP;A;1997;23083793065;
GBR;GDP;TOT;USD_CAP;A;1998;23712892603;
GBR;GDP;TOT;USD_CAP;A;1999;2451404251;
GBR;GDP;TOT;USD_CAP;A;2000;26543943289;
GBR;GDP;TOT;USD_CAP;A;2001;27896008476;
GBR;GDP;TOT;USD_CAP;A;2002;29093122226;
GBR;GDP;TOT;USD_CAP;A;2003;30355089943;
GBR;GDP;TOT;USD_CAP;A;2004;32094011385;
GBR;GDP;TOT;USD_CAP;A;2005;32740656139;
GBR;GDP;TOT;USD_CAP;A;2006;34762984729;
GBR;GDP;TOT;USD_CAP;A;2007;35548282364;
GBR;GDP;TOT;USD_CAP;A;2008;36760886189;
GBR;GDP;TOT;USD_CAP;A;2009;35102957298;
GBR;GDP;TOT;USD_CAP;A;2010;36582645405;
GBR;GDP;TOT;USD_CAP;A;2011;37245250086;
GBR;GDP;TOT;USD_CAP;A;2012;38329611081;
GBR;GDP;TOT;USD_CAP;A;2013;39989080724;
GBR;GDP;TOT;USD_CAP;A;2014;41288479526;
GBR;GDP;TOT;USD_CAP;A;2015;42601747441;
GBR;GDP;TOT;USD_CAP;A;2016;44230588833;
GBR;GDP;TOT;USD_CAP;A;2017;46117225681;
GBR;GDP;TOT;USD_CAP;A;2018;47219464771;
GBR;GDP;TOT;USD_CAP;A;2019;49317743237;
GBR;GDP;TOT;USD_CAP;A;2020;45872178273;
GBR;GDP;TOT;USD_CAP;A;2021;49814943016;
GBR;GDP;TOT;USD_CAP;A;2022;55378340705;
USA;GDP;TOT;USD_CAP;A;1994;27660268357;
USA;GDP;TOT;USD_CAP;A;1995;28657512716;
USA;GDP;TOT;USD_CAP;A;1996;29932157767;
USA;GDP;TOT;USD_CAP;A;1997;31424438925;
USA;GDP;TOT;USD_CAP;A;1998;32817981996;
USA;GDP;TOT;USD_CAP;A;1999;34479794364;
USA;GDP;TOT;USD_CAP;A;2000;36299662179;
USA;GDP;TOT;USD_CAP;A;2001;37100285739;
USA;GDP;TOT;USD_CAP;A;2002;37954222014;
USA;GDP;TOT;USD_CAP;A;2003;39419907372;
USA;GDP;TOT;USD_CAP;A;2004;41659662691;
USA;GDP;TOT;USD_CAP;A;2005;44052382996;
USA;GDP;TOT;USD_CAP;A;2006;4623410571;
USA;GDP;TOT;USD_CAP;A;2007;47976201209;
USA;GDP;TOT;USD_CAP;A;2008;48498445211;
USA;GDP;TOT;USD_CAP;A;2009;47122988543;
USA;GDP;TOT;USD_CAP;A;2010;48570289731;
USA;GDP;TOT;USD_CAP;A;2011;49951907651;
USA;GDP;TOT;USD_CAP;A;2012;51644991659;
USA;GDP;TOT;USD_CAP;A;2013;53116521969;
USA;GDP;TOT;USD_CAP;A;2014;54914368228;
USA;GDP;TOT;USD_CAP;A;2015;56520609227;
USA;GDP;TOT;USD_CAP;A;2016;57592691515;
USA;GDP;TOT;USD_CAP;A;2017;59589233923;
USA;GDP;TOT;USD_CAP;A;2018;62449612827;
USA;GDP;TOT;USD_CAP;A;2019;64690272395;
USA;GDP;TOT;USD_CAP;A;2020;63480861222;
USA;GDP;TOT;USD_CAP;A;2021;7018112175;
USA;GDP;TOT;USD_CAP;A;2022;7635999952;E
CHL;GDP;TOT;USD_CAP;A;1994;6653874731;E
CHL;GDP;TOT;USD_CAP;A;1995;7388386052;E
CHL;GDP;TOT;USD_CAP;A;1996;7970381483;
CHL;GDP;TOT;USD_CAP;A;1997;8589098315;
CHL;GDP;TOT;USD_CAP;A;1998;8927892867;
CHL;GDP;TOT;USD_CAP;A;1999;8909771365;
CHL;GDP;TOT;USD_CAP;A;2000;9440041965;
CHL;GDP;TOT;USD_CAP;A;2001;9845972269;
CHL;GDP;TOT;USD_CAP;A;2002;10205704047;
CHL;GDP;TOT;USD_CAP;A;2003;10779638668;
CHL;GDP;TOT;USD_CAP;A;2004;11682599533;
CHL;GDP;TOT;USD_CAP;A;2005;12600905817;
CHL;GDP;TOT;USD_CAP;A;2006;15589157511;
CHL;GDP;TOT;USD_CAP;A;2007;16771182748;
CHL;GDP;TOT;USD_CAP;A;2008;16449614266;
CHL;GDP;TOT;USD_CAP;A;2009;16028549544;
CHL;GDP;TOT;USD_CAP;A;2010;18041314313;
CHL;GDP;TOT;USD_CAP;A;2011;20235570348;
CHL;GDP;TOT;USD_CAP;A;2012;21458812331;
CHL;GDP;TOT;USD_CAP;A;2013;22295740021;
CHL;GDP;TOT;USD_CAP;A;2014;22650712398;
CHL;GDP;TOT;USD_CAP;A;2015;22563582179;
CHL;GDP;TOT;USD_CAP;A;2016;23384612377;
CHL;GDP;TOT;USD_CAP;A;2017;24479458726;
CHL;GDP;TOT;USD_CAP;A;2018;25496431051;
CHL;GDP;TOT;USD_CAP;A;2019;25509445481;
CHL;GDP;TOT;USD_CAP;A;2020;24738720579;
CHL;GDP;TOT;USD_CAP;A;2021;28070413247;
CHL;GDP;TOT;USD_CAP;A;2022;30256039251;E
CHN;GDP;TOT;USD_CAP;A;1994;165111518;
CHN;GDP;TOT;USD_CAP;A;1995;1850763485;
CHN;GDP;TOT;USD_CAP;A;1996;2050191538;
CHN;GDP;TOT;USD_CAP;A;1997;2255387151;
CHN;GDP;TOT;USD_CAP;A;1998;2437344683;
CHN;GDP;TOT;USD_CAP;A;1999;2639381556;
CHN;GDP;TOT;USD_CAP;A;2000;2906227762;
CHN;GDP;TOT;USD_CAP;A;2001;3197118495;
CHN;GDP;TOT;USD_CAP;A;2002;3520724645;
CHN;GDP;TOT;USD_CAP;A;2003;3926933843;
CHN;GDP;TOT;USD_CAP;A;2004;4414173002;
CHN;GDP;TOT;USD_CAP;A;2005;5041555154;
CHN;GDP;TOT;USD_CAP;A;2006;5827399829;
CHN;GDP;TOT;USD_CAP;A;2007;6801350262;
CHN;GDP;TOT;USD_CAP;A;2008;7562242963;
CHN;GDP;TOT;USD_CAP;A;2009;8285593793;
CHN;GDP;TOT;USD_CAP;A;2010;9232660118;
CHN;GDP;TOT;USD_CAP;A;2011;10261470654;
CHN;GDP;TOT;USD_CAP;A;2012;111273668;
CHN;GDP;TOT;USD_CAP;A;2013;11837589428;
CHN;GDP;TOT;USD_CAP;A;2014;12438630325;
CHN;GDP;TOT;USD_CAP;A;2015;12865800384;
CHN;GDP;TOT;USD_CAP;A;2016;13439508987;
CHN;GDP;TOT;USD_CAP;A;2017;14203909059;
CHN;GDP;TOT;USD_CAP;A;2018;15466329982;
CHN;GDP;TOT;USD_CAP;A;2019;1662452398;
CHN;GDP;TOT;USD_CAP;A;2020;17176865661;
CHN;GDP;TOT;USD_CAP;A;2021;19429069638;
COL;GDP;TOT;USD_CAP;A;1994;6284421448;E
COL;GDP;TOT;USD_CAP;A;1995;6646387322;E
