Country;Year;u_t;a_t;a_t+1;a_t+2;a_t+3;a_t+4;a_t+5;u_t;a_t;a_t+1;a_t+2;a_t+3;a_t+4;a_t+5;u_t;a_t;a_t+1;a_t+2;a_t+3;a_t+4;a_t+5;u_t;a_t;a_t+1;a_t+2;a_t+3;a_t+4;a_t+5;u_t;a_t;a_t+1;a_t+2;a_t+3;a_t+4;a_t+5;u_t;a_t;a_t+1;a_t+2;a_t+3;a_t+4;a_t+5;u_t;a_t;a_t+1;a_t+2;a_t+3;a_t+4;a_t+5;u_t;a_t;a_t+1;a_t+2;a_t+3;a_t+4;a_t+5;u_t;a_t;a_t+1;a_t+2;a_t+3;a_t+4;a_t+5;u_t;a_t;a_t+1;a_t+2;a_t+3;a_t+4;a_t+5;u_t;a_t;a_t+1;a_t+2;a_t+3;a_t+4;a_t+5;u_t;a_t;a_t+1;a_t+2;a_t+3;a_t+4;a_t+5;u_t;a_t;a_t+1;a_t+2;a_t+3;a_t+4;a_t+5;u_t;a_t;a_t+1;a_t+2;a_t+3;a_t+4;a_t+5;u_t;a_t;a_t+1;a_t+2;a_t+3;a_t+4;a_t+5;u_t;a_t;a_t+1;a_t+2;a_t+3;a_t+4;a_t+5;Tot;Tot;Tot;Tot;Tot;Tot ;Tot;Tot;Tot;Tot ;Tot;Tot;;;;;DB;IB;CB;TRB;NYC;DB;IB;CB;TRB;NYC;TB;CB;TRB;NYC;Direct ;Indirect;Consumption;Transfers;DB;IB;CB;TRB;;
CAN;1986;0,14225;0,42786;0,28514;0,07869;0,01278;0;0;0;0;0;0;0;0;0;0,08474;0,45385;0,22836;0,04338;0,00588;0;0;0,0575;-0,02654;0,05705;0,03531;0,00689;0;0;0,14603;0,39179;0,18452;0,02446;0,0042;0;0;0;0,00055;-0,00027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0908;0,04389;0,0586;0,01464;-0,00007;-0,00251;0;0;0,02935;0,02168;0,018;0,018;0,018;0;0;0,01906;0;0;0;0;0;0;0,18021;0,11732;0,11919;0,11919;0,11919;0;0;0;0;0;0;0;0;0,03027;0,00982;0,09267;0,12524;0,11439;0,10909;0;0,28828;0,81965;0,46966;0,10315;0,01698;0;0;0,12107;0,28233;0,29027;0,27707;0,25151;0,24377;0;1,10793;0,4034;0,94672;0,751;0;0;0,32944;0,6551;0;0,48148;1,69772;1,46602;1;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;30%;24%;10%;21%;0;0;0;0;;
CAN;1987;0;0,28514;-0,10738;-0,18862;0,08717;0,08621;0,01389;0;0;0;0;0;0;0;0;0,22836;-0,21885;-0,23455;0,00503;0,00862;-0,00335;0;0,05705;0,11146;0,04593;0,08214;0,07759;0,01724;0;0,18452;0,43038;-0,07746;-0,06298;0,01317;0,00335;0;-0,00027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0586;0,01464;-0,00007;-0,00251;0;0;0;0,02168;0,018;0,018;0,018;0;0;0;0;0;0;0;0;0;0;0,11732;0,11919;0,11919;0,11919;0;0;0;0;0;0;0;0;0;0;0,09267;0,07638;0,09523;0,10454;-0,00263;-0,00048;0;0,46966;0,323;-0,26608;0,02419;0,09938;0,01724;0;0,29027;0,22821;0,23235;0,23922;-0,00263;-0,00048;0,46966;0,29027;0,17641;0,49098;0;0;0,14634;0,47489;0;0,36571;0,66739;0,98694;1;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;11%;30%;9%;29%;0;0;0;0;;
CAN;1988;0;-0,10738;-0,18862;0,08717;0,08621;0,01389;0;0;0;0;0;0;0;0;0;-0,21885;-0,23455;0,00503;0,00862;-0,00335;0;0;0,11146;0,04593;0,08214;0,07759;0,01724;0;0,02966;0,43038;-0,05768;-0,05969;0,01317;0,00335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,01464;-0,00007;-0,00251;0;0;0;0;0,018;0,018;0,018;0;0;0;0;0;0;0;0;0;0;0;0,11919;0,11919;0,11919;0;0;0;0;0;0;0;0;0;0;0;0,07638;0,09523;0,10454;-0,00263;-0,00048;0;0,02966;0,323;-0,2463;0,02748;0,09938;0,01724;0;0;0,22821;0,23235;0,23922;-0,00263;-0,00048;0;0,35266;0,22821;-0,10873;0,35919;0;0;0,06606;0,35757;0;0,27304;0,25046;0,69667;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;-11%;38%;7%;38%;0;0;0;0;;
CAN;1989;0,1662;-0,18862;0,41053;0,17553;0,01389;0;0;0;0;0;0;0;0;0;0,06564;-0,23455;0,04979;0,01625;-0,00335;0;0;0,04938;0,04593;0,16604;0,10007;0,01724;0;0;0,24689;-0,05768;0,17375;0,06355;0,00335;0;0;0,05118;0;0,1947;0,05921;0;0;0;0;0;0;0;0;0;0;0,03191;0;-0,01646;-0,00903;0;0;0;0,07888;-0,00007;0,02571;0,00064;0;0;0;0;0,018;0,018;0;0;0;0;0,00241;0;0,0008;0;0;0;0;0,02951;0,11919;0,1625;0,01116;0;0;0;0;0;0;0;0;0;0;0,05419;0,09523;0,1491;0,0062;-0,00048;0;0;0,445;-0,2463;0,56782;0,23005;0,01724;0;0;0,16499;0,23235;0,35611;0,018;-0,00048;0;0;0,1987;0,39734;0,57753;0,42986;0;0,00642;0,14437;0,32236;0;0,30424;1,01381;0,77097;1;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;32%;24%;8%;18%;0;0;0;0;;
CAN;1990;-0,06181;0,41053;0,10941;0,0004;0,00056;0;0;0;0;0;0;0;0;0;-0,0635;0,04979;-0,06617;-0,02265;0,00037;0;0;0,00169;0,16604;0,11637;0,02305;0,00019;0;0;-0,18094;0,17375;0,16002;0,24891;0,06443;0;0;0;0,1947;0,05921;0;0;0;0;0;0;0;0;0;0;0;0;-0,01646;-0,00903;0;0;0;0;0,06091;0,02571;0,06073;0,06294;0,01656;0;0;0;0,018;0;0;0;0;0;0,00989;0,0008;0,00431;0,01023;0,0033;0;0;0,01585;0,1625;0,03116;0,00716;0,00075;0;0;0;0;0;0;0;0;0;0,12093;0,1491;0,13293;0,01597;-0,00412;0;0;-0,24275;0,56782;0,2604;0,24931;0,06499;0;0;0,20758;0,35611;0,22913;0,0963;0,01649;0;0;0,32507;0,56369;0,45909;0,46617;0;-0,02549;0,27338;0,21742;0;0,41481;0,89977;0,90561;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;25%;26%;15%;12%;0;0;1;0;;
CAN;1991;0;0,10941;0,0004;0,00056;0;0;0;0;0;0;0;0;0;0;0;-0,06617;-0,02265;0,00037;0;0;0;0;0,11637;0,02305;0,00019;0;0;0;0;0,16002;0,24891;0,06443;0;0;0;0;0,05921;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,00903;0;0;0;0;0;0,08523;0,06073;0,08429;0,01692;0,0009;0;0;0;0;0;0;0;0;0;0,01705;0,00431;0,01743;0,00996;0,00205;0;0;0,00814;0,03116;0,01877;0,00372;0;0;0;0;0;0;0;0;0;0;0;0,13293;0,12595;0,11739;0,02828;0;0;0;0,2604;0,24931;0,06499;0;0;0;0,11042;0,22913;0,24644;0,14799;0,03123;0;0;0,2604;0,33955;0,11037;0,47336;0;-0,00903;0,29887;0,06179;0;0,40455;0,5747;0,76521;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;8%;35%;22%;5%;0;0;1;0;;
CAN;1992;-0,05758;0,0004;-0,01648;0,04269;0,01399;0;0;0;0;0;0;0;0;0;-0,05758;-0,02265;-0,01667;0,04269;0,01399;0;0;0;0,02305;0,00019;0;0;0;0;0;0,24891;0,06443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,08429;0,01692;0,0009;0;0;0;0;0;0;0;0;0;0;0;0,01743;0,00996;0,00205;0;0;0;0;0,01877;0,00372;0;0;0;0;0;0;0;0;0;0;0;0;0,12595;0,11739;0,02828;0;0;0;-0,05758;0,24931;0,04795;0,04269;0,01399;0;0;0;0,24644;0,14799;0,03123;0;0;0;0,19173;0,24644;-0,01698;0,31334;0;0;0,13155;0,02249;0;0,27162;0,29636;0,42566;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;-2%;43%;18%;3%;0;0;1;0;;
CAN;1993;0;-0,01648;0,04269;0,01399;0;0;0;0;0;0;0;0;0;0;0;-0,01667;0,04269;0,01399;0;0;0;0;0,00019;0;0;0;0;0;0;0,06443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,10493;0,01692;0,05891;0,06603;0,01945;0,03154;0,01051;0;0;0;0;0;0;0;0,0041;0,00996;0,00699;0,00782;0,00221;0,00315;0,00105;0,10651;0,00372;0,0947;0,06363;0,01463;0,02171;0,00724;0;0;0;0;0;0;0;0,02145;0,11739;0,03817;0,00675;0,00195;0,01362;0,00454;0;0,04795;0,04269;0,01399;0;0;0;0,23699;0,14799;0,19877;0,14423;0,03824;0,07002;0,02334;0,04795;0,38498;0,0402;0,06443;0;0;0,34357;0,31214;0;0,20387;0,10463;0,85958;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;4%;7%;36%;32%;0;0;0;0;;
CAN;1994;0,05815;0,04269;0,1163;0,03927;0,00388;0;0;0;0;0;0;0;0;0;0,00202;0,04269;0,02984;0,0182;0,00438;0;0;0,0531;0;0,04652;0,01568;0,00202;0;0;0;0;0;0;0;0;0;0,00303;0;0,03995;0,00539;-0,00253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1163;0,05891;0,16083;0,07221;0,0429;0,01051;0;0,00637;0;0,04865;0,05899;0,0145;0;0;0;0,00699;0,00782;0,00221;0,00315;0,00105;0;0,08971;0,0947;0,27173;0,07272;0,02127;0,00724;0;0;0;0;0;0;0;0;0,0092;0,03817;0,06109;0,1318;0,0512;0,00454;0;0,05815;0,04269;0,1163;0,03927;0,00388;0;0;0,22158;0,19877;0,55012;0,33793;0,13302;0,02334;0;0,10084;0,42035;0,26029;0;0;0;0,61139;0,55737;0;0,296;0,26029;1,46476;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;15%;0%;35%;32%;0;0;0;0;;
CAN;1995;0,03576;0,1163;0,08313;0,03026;0,00524;0;0;0;0;0;0;0;0;0;0,00143;0,02984;0,02631;0,01312;0,00207;0;0;0,03433;0,04652;0,05143;0,01966;0,00318;0;0;0,05387;0;0,01796;0;0;0;0;0;0,03995;0,00539;-0,00253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,08715;0,16083;0,16057;0,14124;0,0367;0;0;0;0,04865;0,05899;0,0145;0;0;0;0,01907;0,00782;-0,01051;-0,0032;0,00105;0;0;0,1967;0,27173;0,25547;0,11516;0,02551;0;0;0;0;0;0;0;0;0;0,06579;0,06109;0,1872;0,05759;0,00295;0;0;0,08963;0,1163;0,10109;0,03026;0,00524;0;0;0,36871;0,55012;0,65172;0,32529;0,06621;0;0;0,20593;0,91883;0,27069;0,07183;0;0;0,72286;0,86457;0;0,37462;0,34252;1,96205;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;12%;3%;31%;38%;0;0;0;0;;
CAN;1996;0;0,08313;0,03026;0,00524;0;0;0;0;0;0;0;0;0;0;0;0,02631;0,01312;0,00207;0;0;0;0;0,05143;0,01966;0,00318;0;0;0;0,00318;0,01796;0,00106;0;0;0;0;0;0,00539;-0,00253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00327;0,16057;0,16058;0,04279;0;0;0;0;0,05899;0,0145;0;0;0;0;0;-0,01051;-0,0032;0,00105;0;0;0;-0,08533;0,25547;0,16488;0,05157;0;0;0;0;0;0;0;0;0;0;0;0,1872;0,05759;0,00295;0;0;0;0,00318;0,10109;0,03132;0,00524;0;0;0;-0,08206;0,65172;0,39435;0,09836;0;0;0;0,10427;0,56966;0,11863;0,0222;0;0;0,42804;0,38659;0;0,24774;0,14083;1,06237;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;10%;2%;36%;32%;0;0;0;0;;
CAN;1997;-0,04483;0,03026;-0,01575;-0,01825;-0,00541;0;0;0;0;0;0;0;0;0;-0,04703;0,01312;-0,02142;-0,01489;-0,00409;0;0;0,00219;0,01966;0,00566;-0,00336;-0,00132;0;0;0,00877;0,00106;0,00292;0;0;0;0;0;-0,00253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,00044;0,16058;0,04264;0;0;0;0;0;0,0145;0;0;0;0;0;0;-0,0032;0,00105;0;0;0;0;-0,01404;0,16488;0,03408;-0,01006;-0,00193;0;0;0;0;0;0;0;0;0;0;0,05759;0,00295;0;0;0;0;-0,03606;0,03132;-0,01283;-0,01825;-0,00541;0;0;-0,01448;0,39435;0,08072;-0,01006;-0,00193;0;0;-0,00474;0,37987;-0,05398;0,01275;0;0;0,21513;0,17293;0;0,06054;-0,04123;0,4486;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;-13%;3%;53%;42%;0;0;0;0;;
CAN;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0%;0%;0%;0;0;0;0;;
CAN;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0%;0%;0%;0;0;0;0;;
CAN;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0%;0%;0%;0;0;0;0;;
CAN;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0%;0%;0%;0;0;0;0;;
CAN;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0%;0%;0%;0;0;0;0;;
CAN;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0%;0%;0%;0;0;0;0;;
CAN;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0%;0%;0%;0;0;0;0;;
CAN;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0%;0%;0%;0;0;0;0;;
CAN;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0%;0%;0%;0;0;0;0;;
CAN;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0%;0%;0%;0;0;0;0;;
CAN;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0%;0%;0%;0;0;0;0;;
CAN;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0%;0%;0%;0;0;0;0;;
CAN;2010;0,01795;0;0,00909;0,00391;0,00407;0,00391;0,00096;0;0;0;0;0;0;0;0,01579;0;0,00574;0,00112;0,00199;0,00247;0,00064;0,00215;0;0,00335;0,00279;0,00207;0,00144;0,00032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,02163;0;0,04052;0,08117;0,04614;0,01717;0,00319;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,02096;0,02762;0,02928;0,03164;0,00806;0,01795;0;0,00909;0,00391;0,00407;0,00391;0,00096;0,02163;0;0,06148;0,10879;0,07542;0,04881;0,01125;0,01795;0,02163;0,03989;0;0;0;0,20982;0;0;0,11756;0,03989;0,32738;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;11%;0%;57%;0%;0;0;0;0;;
CAN;2011;0,01083;0,00909;0,02962;0,0279;0,00692;-0,00212;-0,00075;0;0;0;0;0;0;0;0,00744;0,00574;0,0036;0,00199;0,0027;0,00071;0;0,00338;0,00335;0,02602;0,0259;0,00422;-0,00284;-0,00075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00875;0,04052;0,13267;0,12088;0,12491;0,03301;0,00014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,02096;0,02762;0,02928;0,03164;0,00806;0;0,01083;0,00909;0,02962;0,0279;0,00692;-0,00212;-0,00075;0,00875;0,06148;0,16029;0,15016;0,15655;0,04107;0,00014;0,01992;0,07023;0,08149;0;0;0;0,46088;0;0;0,11756;0,08149;0,57844;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;12%;0%;70%;0%;0;0;0;0;;
CAN;2012;0;0,02962;0,0279;0,00692;-0,00212;-0,00075;0;0;0;0;0;0;0;0;0;0,0036;0,00199;0,0027;0,00071;0;0;0;0,02602;0,0259;0,00422;-0,00284;-0,00075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,06237;0,13267;0,209;0,23549;0,06238;0,00014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,02762;0,02928;0,03164;0,00806;0;0;0;0,02962;0,0279;0,00692;-0,00212;-0,00075;0;0,06237;0,16029;0,23828;0,26713;0,07044;0,00014;0;0,02962;0,22266;0,06157;0;0;0;0,70205;0;0;0,0966;0,06157;0,79865;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;7%;0%;82%;0%;0;0;0;0;;
CAN;2013;0,00983;0,0279;0,03407;0,02181;0,0099;0,00751;0,00191;0;0;0;0;0;0;0;0,00348;0,00199;0,00529;0,00201;0,00089;0,00061;0,00014;0,00635;0,0259;0,02878;0,0198;0,00901;0,00689;0,00177;0,00319;0;0,00057;-0,00037;-0,00023;-0,00026;-0,00007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00831;0,209;0,25718;0,06996;0,00056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00082;0;-0,00055;-0,00027;0;0;0;0;0,02928;0,03164;0,00806;0;0;0;0,01302;0,0279;0,03464;0,02144;0,00967;0,00725;0,00184;0,00913;0,23828;0,28827;0,07775;0,00056;0;0;0,04092;0,24741;0,11293;0,00283;0;0;0,54501;0;-5,42E-20;0,06898;0,11576;0,61399;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;15%;0%;75%;0%;0;0;0;0;;
CAN;2014;0,00168;0,03407;0,03427;0,01392;0,00691;0,00231;0,0002;0,0002;0;0,00165;0,00251;0,00086;0,00046;0,00013;0,00187;0,00529;0,01493;0,00604;0,00075;0,00106;0,00033;0;0,02878;0,02098;0,0104;0,00703;0,00171;0;0;0,00057;-0,00037;-0,00023;-0,00026;-0,00007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,05237;0,25718;0,11165;-0,02452;-0,05479;-0,01419;0;0,07551;0;-0,00017;-0,00863;-0,00651;-0,0057;-0,00143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,00055;-0,00027;0;0;0;0;0;0,03164;0,00806;0;0;0;0;0,00188;0,03464;0,03555;0,0162;0,00751;0,0027;0,00033;0,12788;0,28827;0,11927;-0,03315;-0,0613;-0,01989;-0,00143;0,03652;0,41615;0,09917;-0,00036;0;0;0,38077;0;-0,00082;0,0397;0,09881;0,41965;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;19%;0%;73%;0%;0;0;0;0;;
DEU;1978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0%;0%;0%;0;0;0;0;;
DEU;1979;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0%;0%;0%;0;0;0;0;;
DEU;1980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0%;0%;0%;0%;0;0;0;0;;
