Country;Year;GDP_scale;esi_con;esi_ind;ggfl;gdptr;gdp;gdpv;r_sh;r_lo;pfce;gfcf;popt;fbgsd;NE;itv;fddv;ipv;cpv;utr;totmk;neer;hfce;pfce_new;yrg;oco;sspg;cgv;igv;ggdeficit;CPI;CC;IC;SMC;BC;rec_index;EPL;PMR;imf_dir_ut;imf_dir_at;imf_dir_at1;imf_dir_at2;imf_dir_at3;imf_dir_at4;imf_dir_at5;imf_ind_ut;imf_ind_at;imf_ind_at1;imf_ind_at2;imf_ind_at3;imf_ind_at4;imf_ind_at5;imf_tnyc_ut;imf_tnyc_at;imf_tnyc_at1;imf_tnyc_at2;imf_tnyc_at3;imf_tnyc_at4;imf_tnyc_at5;imf_toth_ut;imf_toth_at;imf_toth_at1;imf_toth_at2;imf_toth_at3;imf_toth_at4;imf_toth_at5;imf_con_ut;imf_con_at;imf_con_at1;imf_con_at2;imf_con_at3;imf_con_at4;imf_con_at5;imf_tra_ut;imf_tra_at;imf_tra_at1;imf_tra_at2;imf_tra_at3;imf_tra_at4;imf_tra_at5;imf_snyc_ut;imf_snyc_at;imf_snyc_at1;imf_snyc_at2;imf_snyc_at3;imf_snyc_at4;imf_snyc_at5;imf_soth_ut;imf_soth_at;imf_soth_at1;imf_soth_at2;imf_soth_at3;imf_soth_at4;imf_soth_at5;IMF_TAX_UT;IMF_TAX_ATT;IMF_TAX_ATT1;IMF_TAX_ATT2;IMF_TAX_ATT3;IMF_TAX_ATT4;IMF_TAX_ATT5;IMF_SPND_UT;IMF_SPND_ATT;IMF_SPND_ATT1;IMF_SPND_ATT2;IMF_SPND_ATT3;IMF_SPND_ATT4;IMF_SPND_ATT5;IMF_TAX_TOT;IMF_SPND_TOT;IMF_plan;IMF_DB;IMF_IB;IMF_CB;IMF_TRB;IMF_NYC;IMF_EB;IMF_TB;debti;debta;debt_new;sfa_a_value;netint;deficit;primary_def;dis;receipts;cap_transf_paid;gov_cons_fixedcap;captrans_gdp;govconscap_gdp;oecd_exp_resid;currentdisb;currentdisb_gdp;igaa;cgaa;cost of debt
SWE;1988;1249,506993;NA;NA;6,42907E+11;1,21075E+12;1,24951E+12;2,31174E+12;10,347;11,378;1000,513672;433,9212341;8436488;4442597043;-1,19225E+11;5,38136E+11;2,43097E+12;4,44487E+11;1,15107E+12;2,241;524,59;104,716;1,36308E+11;5,84301E+11;7,28955E+11;1,46625E+11;1,84428E+11;7,48721E+11;93648862164;3,132061193;58,42128899;0;0;0;0;0;3,440476;4,475238079;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55,51;NA;47,68805567;NA;1,019517363;-3,144189597;-4,16370696;55,41132475;58,55551435;-5233904339;44058114583;-0,418877555;3,526039858;-3,944917412;NA;#WERT!;60848597938;2,9949E+11;1,91650528
SWE;1989;1384,327028;NA;NA;6,47967E+11;1,33478E+12;1,38433E+12;2,37312E+12;11,77;11,21;1015,803833;492,7331238;8492963;2186559534;-1,6454E+11;6,03265E+11;2,53766E+12;4,998E+11;1,16353E+12;1,952;662,36;106,472;1,37783E+11;6,31825E+11;8,25747E+11;1,65848E+11;2,03837E+11;7,67301E+11;1,03465E+11;3,071633994;62,18196145;0;0;0;0;0;3,440476;4,473730138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50,42;NA;43,39168641;NA;0,693516068;-3,083528404;-3,777044472;56,78293267;59,86646107;3144375590;51758670858;0,227141096;3,738904885;-3,511763788;NA;#WERT!;75837945910;3,35544E+11;1,45427625
SWE;1990;1526,9126;NA;NA;6,53698E+11;1,49166E+12;1,52691E+12;2,39103E+12;14,027;13,188;1006,034973;479,4023438;8558834;2244757740;-1,56951E+11;6,04278E+11;2,54798E+12;5,02898E+11;1,15583E+12;2,149;479,89;106,923;1,36871E+11;6,90141E+11;9,08704E+11;1,85163E+11;2,26255E+11;7,88347E+11;1,0138E+11;3,175805749;68,69219516;0;0;1;0;1;3,440476;4,557936509;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46,32;NA;39,34364762;NA;0,411603237;-3,188103547;-3,599706783;56,54122628;59,72932982;-13036742559;56300187538;-0,853797562;3,687191233;-4,540988795;NA;#WERT!;79977491230;3,8615E+11;0,948576262
SWE;1991;1633,892799;NA;NA;8,3684E+11;1,64305E+12;1,63389E+12;2,36363E+12;11,883;10,723;1025,632446;425,8455505;8617375;5103178321;-1,52061E+11;5,52651E+11;2,51569E+12;4,42815E+11;1,15842E+12;3,807;512,71;107,843;1,37178E+11;7,7025E+11;9,60881E+11;1,9646E+11;2,6017E+11;8,21354E+11;1,09837E+11;-0,072373635;75,10600137;0;0;1;1;1;3,440476;4,365952378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55,02;NA;47,21574827;NA;0,49148841;0,07265389;-0,418834519;59,09892866;59,02627477;-4025767647;57174167305;-0,246391174;3,499260621;-3,745651795;NA;#WERT!;83062733967;4,26743E+11;1,249219224
SWE;1992;1631,360016;NA;NA;1,11295E+12;1,68383E+12;1,63136E+12;2,33624E+12;13,432;10,019;1009,011719;363,5890808;8668066;5404400148;-1,03347E+11;4,90192E+11;2,43959E+12;3,79653E+11;1,14057E+12;6,73;512,46;110,478;1,35064E+11;7,75928E+11;9,49501E+11;2,12702E+11;2,8788E+11;8,40476E+11;1,10539E+11;-8,44367242;76,81965578;1;0;1;1;1;2,784226;3,923968258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73,34;NA;59,43172941;NA;0,368243214;8,476369186;8,108125972;66,89780081;58,42143162;60552101453;59289198341;3,711755887;3,63434176;0,077414127;NA;#WERT!;82388989958;4,43555E+11;0,779916082
SWE;1993;1633,007;NA;NA;1,19932E+12;1,74371E+12;1,63301E+12;2,28798E+12;8,758;8,569;1018,049683;305,5776367;8718561;7548469668;-36459348682;4,18384E+11;2,32444E+12;3,00305E+11;1,10756E+12;10,905;879,36;90,964;1,31155E+11;8,20111E+11;9,40703E+11;2,22542E+11;3,09067E+11;8,42139E+11;1,18079E+11;-10,75139298;80,39022831;0;0;0;1;0;2,784226;3,918936514;0;0;0;0;0;0;0;0,40457;0;0,19616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0613;0;0,0613;0;0;0;0;0,95626;0;0,6988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,40457;0;0,19616;0;0;0;0;1,01756;0;0,7601;0;0;0;0;0,60073;1,77766;1;0;0;0;1;0;1;0;78,19;NA;66,33230586;NA;0,847289074;10,79302603;9,945736952;68,61725102;57,82422499;37894551608;60160000000;2,320538222;3,684001355;-1,363463132;9,84615E+11;60,2946247;87012000000;4,51805E+11;1,42565105
SWE;1994;1741,255;NA;NA;1,35069E+12;1,82014E+12;1,74126E+12;2,37771E+12;7,671;9,709;1043,487183;316,3790894;8780745;9758953799;3722513742;4,48782E+11;2,37399E+12;3,13497E+11;1,12928E+12;11,32;954,1;92,065;1,33791E+11;8,58676E+11;9,95424E+11;2,30713E+11;3,22702E+11;8,32076E+11;1,35285E+11;-8,728187428;82,15898415;0;0;0;1;0;2,284226;3,818571431;0;0;0;0;0;0;0;0;0,19616;0;0;0;0;0;0;0;0,19614;0,11206;0,08408;0,05603;0;0;0;0;0;0;0;0;0;0,0613;0,09806;0,05603;0,04203;0,02803;0;0;0,6988;0,19612;0,11206;0,08406;0,05605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,19616;0,19614;0,11206;0,08408;0,05603;0;0;0,7601;0,29418;0,16809;0,12609;0,08408;0;0,64447;1,43254;1;0;0;0;1;0;1;0;82,50;NA;68,7113298;NA;1,68753114;8,761712206;7,074181066;66,1058491;57,34413689;10986610943;61240000000;0,630959334;3,517003541;-2,886044207;1,02007E+12;58,58251199;97853000000;4,65924E+11;2,5440562
SWE;1995;1883,079;NA;NA;1,43059E+12;1,9299E+12;1,88308E+12;2,47857E+12;8,83;10,271;1060,770996;342,8588257;8826938;17195399061;47241213820;4,86267E+11;2,43133E+12;3,57491E+11;1,14256E+12;10,633;1101,86;92,403;1,35222E+11;8,93703E+11;1,05987E+12;2,51152E+11;3,24352E+11;8,35749E+11;1,28776E+11;-7,002255349;84,23630798;0;0;0;0;0;2,284226;3,444920625;1,11041;0;0,6346;0,47598;0,31747;0;0;-0,16597;0;-0,09476;-0,0711;-0,04738;0;0;0;0,19614;0,11206;0,08408;0,05603;0;0;0,12003;0;0,06892;0,05174;0,03457;0;0;0,24408;0,09806;0,1953;0,14649;0,09769;0;0;1,12649;0,19612;0,75528;0,56658;0,37777;0;0;0;0;0;0;0;0;0;0,22823;0;0,13065;0,09803;0,06541;0;0;1,06447;0,19614;0,72082;0,5407;0,36069;0;0;1,5988;0,29418;1,08123;0,8111;0,54087;0;0;2,88282;4,32618;1;0;0;0;1;0;1;0;81,06;69,94;68,83714811;NA;2,347096993;7,029661962;4,682564969;63,56129395;56,53163199;10986000000;63676000000;0,583406219;3,381483199;-2,798076979;1,05649E+12;56,10433763;96528000000;4,80691E+11;3,415880613
SWE;1996;1932,07;97,094;98,231;1,52492E+12;1,99795E+12;1,93207E+12;2,51677E+12;6,019;8,055;1084,663574;354,1322327;8840997;18249711909;34960829767;5,12275E+11;2,48181E+12;3,83937E+11;1,16332E+12;11,573;1585,54;101,754;1,37673E+11;9,18231E+11;1,12318E+12;2,37841E+11;3,17474E+11;8,3627E+11;1,28338E+11;-3,086948195;84,63303827;0;0;0;0;1;2,284226;3,177222224;0;0,6346;0,47598;0,31747;0;0;0;0;-0,09476;-0,0711;-0,04738;0;0;0;0;0,11206;0,08408;0,05603;0;0;0;0;0,06892;0,05174;0,03457;0;0;0;0;0,1953;0,14649;0,09769;0;0;0;0;0,75528;0,56658;0,37777;0;0;0;0;0;0,13807;0,13807;0,13807;0;0;0;0,13065;0,09803;0,06541;0;0;0;0;0,72082;0,5407;0,36069;0;0;0;0;1,08123;0,94917;0,67894;0,13807;0;0;1,62221;2,84741;1;0;0;0;1;0;1;0;84,36;70,34;69,21479398;-18,5;2,691211899;3,110833939;0,41962204;61,46546839;58,35463445;1821000000;65768000000;0,094251243;3,404017453;-3,309766209;1,05572E+12;54,64211959;95433000000;5,00199E+11;3,909534275
SWE;1997;2021,461;98,864;100,583;1,56333E+12;2,08281E+12;2,02146E+12;2,59515E+12;4,427;6,653;1123,071533;357,5498352;8846062;18946204453;68784007010;5,20162E+11;2,52637E+12;4,02562E+11;1,19683E+12;11,839;2175,51;98,195;1,41545E+11;9,57611E+11;1,16044E+12;2,29481E+11;3,20112E+11;8,35936E+11;1,176E+11;-1,552392057;85,07109462;0;0;0;0;0;2,0699405;3,169047622;0;0,47598;0,31747;0;0;0;0;0;-0,0711;-0,04738;0;0;0;0;0;0,08408;0,05603;0;0;0;0;0;0,05174;0,03457;0;0;0;0;0;0,14649;0,09769;0;0;0;0;0;0,56658;0,37777;0;0;0;0;0;0,13807;0,13807;0,13807;0;0;0;0;0,09803;0,06541;0;0;0;0;0;0,5407;0,36069;0;0;0;0;0;0,94917;0,67894;0,13807;0;0;0;0,90139;1,76618;0;0;0;0;1;0;1;0;82,98;68,04;68,03851898;-17;2,932833768;1,572798705;-1,360035063;59,2121067;57,639308;12284000000;67626000000;0,607679297;3,345402162;-2,737722865;1,0629E+12;52,5809798;87947000000;5,13097E+11;4,237293214
SWE;1998;2121,969;100,027;101,139;1,62567E+12;2,16147E+12;2,12197E+12;2,70233E+12;4,363;5,021;1167,967041;395,8871765;8850973;17043954953;67290189261;5,60084E+11;2,63503E+12;4,38081E+11;1,23565E+12;9,856;2456,61;99,228;1,46217E+11;9,93734E+11;1,22791E+12;2,28508E+11;3,39812E+11;8,6627E+11;1,22003E+11;0,855903173;84,95538162;0;0;0;0;0;2,0699405;2,958095238;0;0,31747;0;0;0;0;0;0;-0,04738;0;0;0;0;0;0;0,05603;0;0;0;0;0;0;0,03457;0;0;0;0;0;0;0,09769;0;0;0;0;0;0;0,37777;0;0;0;0;0;0;0,13807;0,13807;0;0;0;0;0;0,06541;0;0;0;0;0;0;0,36069;0;0;0;0;0;0;0,67894;0,13807;0;0;0;0;0,36069;0,81701;0;0;0;0;1;0;1;0;81,99;66,69;65,79394844;58,5;2,526639109;-0,838427421;-3,365066529;56,99261287;57,83104029;-16912000000;70009000000;-0,796995621;3,299247067;-4,096242688;1,11172E+12;52,39101042;92037000000;5,40897E+11;3,713542191
SWE;1999;2234,92;100,492;99,639;1,5015E+12;2,2505E+12;2,23492E+12;2,81784E+12;3,33;4,979;1226,140381;437,2046814;8857874;16834624039;80813281958;5,97874E+11;2,73703E+12;4,71232E+11;1,28433E+12;8,324;4298,66;100,245;1,52109E+11;1,04903E+12;1,27879E+12;2,26409E+11;3,52372E+11;8,78329E+11;1,26642E+11;0,779893687;85,34109161;0;0;0;0;0;2,046131;2,928190481;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73,20;61,46;60,49247378;-22,2;2,400124196;-0,759358547;-3,159482743;56,38066085;57,1400194;-266000000;73400000000;-0,011901992;3,284233888;-3,29613588;1,15063E+12;51,48399048;97268000000;5,69072E+11;3,647940658
SWE;2000;2379,752;102,349;102,298;1,35461E+12;2,35613E+12;2,37975E+12;2,95548E+12;4,064;5,367;1291,972168;472,2041626;8872109;15643148274;1,09389E+11;6,36834E+11;2,8461E+12;5,19939E+11;1,35288E+12;6,854;3766,87;100,038;1,60092E+11;1,11496E+12;1,34778E+12;2,29397E+11;3,62751E+11;8,72078E+11;1,16895E+11;3,23613553;86,22629605;0;0;1;0;0;2,046131;2,750577375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64,29;50,57;50,57327511;-94,7;2,054046832;-3,225548922;-5,279595754;53,36677121;56,59232013;-3999000000;77603000000;-0,16804272;3,260970051;-3,429012771;1,17907E+12;49,54608716;93669000000;5,84074E+11;3,395541136
SWE;2001;2479,724;98,987;97,864;1,44684E+12;2,48657E+12;2,47972E+12;3,00604E+12;4,124;5,106;1297,666992;477,0101929;8895960;15230919589;1,27695E+11;6,54145E+11;2,87834E+12;5,30019E+11;1,36369E+12;5,834;3131,36;92,243;1,61263E+11;1,14728E+12;1,34476E+12;2,29514E+11;3,80861E+11;8,74995E+11;1,24126E+11;1,438063268;88,30086482;0;0;1;0;1;2,046131;2,485482145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62,67;51,73;51,73102299;113,4;1,6616341;-1,422708166;-3,084342266;52,73899852;54,16170669;-3703000000;82168000000;-0,149331135;3,313594577;-3,462925713;1,22607E+12;49,44376874;1,02957E+11;6,12639E+11;3,285597179
SWE;2002;2571,741;99,914;98,698;1,4939E+12;2,5956E+12;2,57174E+12;3,06863E+12;4,267;5,303;1323,392456;470,1330261;8924958;17027724835;1,52124E+11;6,39426E+11;2,91651E+12;5,07467E+11;1,39867E+12;5,952;1990,74;95,158;1,65467E+11;1,19417E+12;1,35047E+12;2,29367E+11;4,00728E+11;8,92719E+11;1,31959E+11;-1,468227166;90,20682321;0;0;1;0;1;2,0223215;2,338577376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60,23;49,80;49,8048544;-40,1;1,966657802;1,451625195;-0,515032607;53,89668864;52,44506345;-1761000000;85898000000;-0,068475014;3,340071959;-3,408546973;1,288E+12;50,08272606;1,11725E+11;6,54658E+11;3,801699034
SWE;2003;2682,156;98,906;99,463;1,52899E+12;2,70803E+12;2,68216E+12;3,14595E+12;3,247;4,638;1350,533203;466,4744263;8958229;21671920902;1,68724E+11;6,57237E+11;2,97722E+12;5,26122E+11;1,43203E+12;6,566;2659,94;101,655;1,69297E+11;1,24162E+12;1,41529E+12;2,45097E+11;4,31776E+11;9,00528E+11;1,31115E+11;-1,310736587;91,94389573;0;0;0;0;1;2,0223215;2,30024405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;48,94;48,94227559;-5,3;1,222837181;1,279954366;0,057117185;53,94792717;52,66797281;-2350000000;87984000000;-0,087616082;3,28034611;-3,367962192;1,36887E+12;51,03629319;1,12456E+11;6,88424E+11;2,455257013
SWE;2004;2800,151;99,173;100,571;1,58102E+12;2,78932E+12;2,80015E+12;3,26579E+12;2,306;4,424;1393,564453;491,0726013;8993531;29644712514;2,23284E+11;6,89828E+11;3,04251E+12;5,58174E+11;1,46918E+12;7,373;3313,51;103,902;1,74019E+11;1,28619E+12;1,48428E+12;2,58467E+11;4,42214E+11;8,93411E+11;1,31654E+11;0,326910942;92,28745313;0;0;0;0;0;2,0223215;2,298934525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47,68;47,88;47,86213756;41;0,89086136;-0,351681171;-1,242542531;52,52629128;52,87797245;-6342000000;90686000000;-0,226487786;3,238611061;-3,465098846;1,40548E+12;50,19307887;1,15195E+11;7,0102E+11;1,820228727
SWE;2005;2901,786;99,305;99,764;1,66882E+12;2,87826E+12;2,90179E+12;3,3575E+12;1,889;3,383;1441,262085;534,7357178;9029572;29102500841;2,35471E+11;7,25324E+11;3,12203E+12;5,9238E+11;1,50966E+12;7,652;4408,39;101,133;1,78835E+11;1,33645E+12;1,5781E+12;2,69497E+11;4,52015E+11;8,95046E+11;1,32944E+11;1,814434283;92,70567297;1;0;0;0;0;2,0223215;2,268196424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47,97;48,21;48,18993366;110,3;0,933623684;-1,832791223;-2,766414907;52,46395887;54,2967501;-1690000000;94220000000;-0,058239994;3,246965834;-3,305205828;1,44823E+12;49,90826339;1,19395E+11;7,22642E+11;1,950651875
SWE;2006;3098,706;100,79;101,069;1,57802E+12;2,99631E+12;3,09871E+12;3,52324E+12;2,563;3,703;1477,97876;586,2872314;9080504;32394865553;2,71819E+11;7,94923E+11;3,25142E+12;6,55016E+11;1,55176E+12;7,055;5684,2;101,503;1,83612E+11;1,38868E+12;1,65508E+12;2,79817E+11;4,63261E+11;9,10769E+11;1,39907E+11;2,184686124;93,96666915;0;0;0;0;0;2,0223215;2,211172615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42,98;43,17;43,14120864;3,1;0,787589345;-2,206134336;-2,993723681;51,03712548;53,24325981;-7234000000;98068000000;-0,233452286;3,164804922;-3,398257208;1,50871E+12;48,68825891;1,27952E+11;7,61555E+11;1,634344115
SWE;2007;3298,935;101,823;101,568;1,51131E+12;3,15032E+12;3,29894E+12;3,64733E+12;3,888;4,167;1521;637,458313;9148092;34579594114;2,60206E+11;8,61001E+11;3,38712E+12;7,17223E+11;1,61177E+12;6,128;5469,4;103,056;1,9058E+11;1,46221E+12;1,74399E+12;2,8071E+11;4,68272E+11;9,18518E+11;1,43778E+11;3,335925079;96,04537052;0;0;0;0;0;2,0223215;2,204148806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,11;38,28;38,20150904;33,7;0,668551236;-3,352516494;-4,02106773;49,30574458;52,65826108;-7087000000;1,02696E+11;-0,214826906;3,113004652;-3,327831558;1,54674E+12;46,88616175;1,35081E+11;7,93459E+11;1,549681284
SWE;2008;3385,038;98,256;99,183;1,55375E+12;3,32302E+12;3,38504E+12;3,62106E+12;4,744;3,888;1515,387695;646,3343506;9219637;33073830281;2,17586E+11;8,63512E+11;3,40347E+12;7,18111E+11;1,61467E+12;6,185;3316,48;101,463;1,91014E+11;1,5113E+12;1,76874E+12;2,95913E+11;4,82651E+11;9,29542E+11;1,45401E+11;1,954926355;99,34649706;1;0;1;0;1;1,7098215;2,203958333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36,68;36,84;36,75871908;51,8;0,501003425;-1,901692146;-2,40269557;50,09978124;52,00147338;-8368000000;1,09439E+11;-0,247205497;3,233021313;-3,48022681;1,61637E+12;47,75054224;1,44477E+11;8,33365E+11;1,311475482
SWE;2009;3289,034;98,953;96,815;1,56608E+12;3,45258E+12;3,28903E+12;3,43696E+12;0,924;3,249;1549,565186;564,8432617;9298514;26343009637;1,25408E+11;7,48796E+11;3,31155E+12;6,03591E+11;1,62061E+12;8,307;5030,77;93,486;1,91684E+11;1,55039E+12;1,71956E+12;2,9741E+11;5,09396E+11;9,48979E+11;1,45205E+11;-0,717505505;98,85526783;0;0;0;0;1;1,7098215;2,116148804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,20;40,40;40,3111258;56,7;0,274739557;0,716657693;0,441918136;52,73345642;52,01679873;-9680000000;1,13994E+11;-0,294311339;3,465880863;-3,760192202;1,67213E+12;50,83945621;1,47809E+11;8,60568E+11;0,747413304
SWE;2010;3513,099;102,909;101,552;1,55967E+12;3,5427E+12;3,5131E+12;3,63278E+12;0,926;2,892;1617,050049;601,6900024;9378126;28697024262;2,07185E+11;7,90196E+11;3,4256E+12;6,34217E+11;1,6818E+12;8,579;6430,08;100;1,99141E+11;1,63464E+12;1,79732E+12;3,15662E+11;5,13089E+11;9,58919E+11;1,55979E+11;-0,029204984;100;0;0;0;0;0;1,7098215;1,928732137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37,59;37,63;38,64509428;-6,8;0,243113377;0,032360092;-0,210753284;50,90507222;50,87271213;-10851000000;1,16823E+11;-0,308872594;3,325354623;-3,634227216;1,72047E+12;48,97305769;1,58891E+11;8,86372E+11;0,603092501
SWE;2011;3651,614;101,125;101,241;1,63621E+12;3,64996E+12;3,65161E+12;3,73185E+12;2,451;2,606;1622,56311;631,8155518;9449212;30009515100;2,18454E+11;8,36302E+11;3,51339E+12;6,80594E+11;1,71313E+12;7,77;5557,57;106,035;2,02859E+11;1,6929E+12;1,84183E+12;3,18394E+11;5,1445E+11;9,67722E+11;1,55708E+11;-0,079225241;102,9611507;NA;NA;NA;NA;0;1,7098215;1,931315465;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36,94;36,94;37,87375461;19,3;0,291146602;0,207441612;-0,08370499;50,37534446;50,16790285;-3125000000;1,20574E+11;-0,085578596;3,301937171;-3,387515767;1,76009E+12;48,20030266;1,62204E+11;9,20818E+11;0,75338567
SWE;2012;3688,492;99,548;99,145;1,64584E+12;3,75305E+12;3,68849E+12;3,73319E+12;1,998;1,592;1653,753662;647,6611938;9519374;30728523547;1,85736E+11;8,3854E+11;3,54745E+12;6,80134E+11;1,72915E+12;7,96;6559,94;107,368;2,0446E+11;1,71503E+12;1,85601E+12;3,22141E+11;5,36662E+11;9,82631E+11;1,58406E+11;-0,924415723;103,8758344;NA;NA;NA;NA;1;1,7098215;1,933898804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37,17;37,79;38,14245007;5,6;0,076099024;0,980883068;0,904784045;51,30394471;50,32306164;-5698000000;1,25042E+11;-0,154480476;3,390057509;-3,544537985;1,8217E+12;49,38872038;1,67868E+11;9,54911E+11;0,200928121
